_H:,$Image,$Subj,$Resp
_D:,trial_262.jpg,24,Right
_D:,trial_262.jpg,26,Right
_D:,trial_262.jpg,39,Left
_D:,trial_262.jpg,20,Left
_D:,trial_262.jpg,40,Right
_D:,trial_262.jpg,7,Left
_D:,trial_262.jpg,3,Left
_D:,trial_262.jpg,18,Right
_D:,trial_262.jpg,23,Right
_D:,trial_262.jpg,31,Left
_D:,trial_262.jpg,14,Left
_D:,trial_262.jpg,19,Left
_D:,trial_262.jpg,10,Left
_D:,trial_262.jpg,37,Left
_D:,trial_262.jpg,21,Left
_D:,trial_262.jpg,15,Right
_D:,trial_262.jpg,50,Left
_D:,trial_262.jpg,35,Left
_D:,trial_262.jpg,25,Left
_D:,trial_462.jpg,0,Right
_D:,trial_462.jpg,8,Right
_D:,trial_462.jpg,36,Left
_D:,trial_462.jpg,46,Left
_D:,trial_462.jpg,68,Left
_D:,trial_462.jpg,22,Left
_D:,trial_462.jpg,24,Left
_D:,trial_462.jpg,21,Right
_D:,trial_462.jpg,17,Left
_D:,trial_462.jpg,32,Right
_D:,trial_462.jpg,15,Left
_D:,trial_462.jpg,7,Right
_D:,trial_462.jpg,25,Left
_D:,trial_462.jpg,14,Right
_D:,trial_462.jpg,33,Left
_D:,trial_462.jpg,26,Right
_D:,trial_462.jpg,27,Left
_D:,trial_462.jpg,19,Left
_D:,trial_462.jpg,37,Left
_D:,trial_462.jpg,3,Left
_D:,trial_462.jpg,28,Left
_D:,trial_462.jpg,9,Right
_D:,trial_462.jpg,31,Left
_D:,trial_462.jpg,13,Left
_D:,trial_462.jpg,34,Left
_D:,trial_462.jpg,40,Right
_D:,trial_462.jpg,10,Right
_D:,trial_462.jpg,18,Right
_D:,trial_462.jpg,29,Right
_D:,trial_462.jpg,23,Left
_D:,trial_669.jpg,19,Left
_D:,trial_669.jpg,40,Left
_D:,trial_669.jpg,29,Left
_D:,trial_669.jpg,36,Right
_D:,trial_669.jpg,46,Left
_D:,trial_669.jpg,13,Right
_D:,trial_669.jpg,22,Left
_D:,trial_669.jpg,15,Left
_D:,trial_669.jpg,18,Left
_D:,trial_669.jpg,28,Left
_D:,trial_669.jpg,33,Left
_D:,trial_669.jpg,24,Left
_D:,trial_669.jpg,27,Left
_D:,trial_669.jpg,21,Left
_D:,trial_669.jpg,6,Left
_D:,trial_669.jpg,14,Right
_D:,trial_669.jpg,7,Left
_D:,trial_669.jpg,5,Left
_D:,trial_669.jpg,30,Left
_D:,trial_669.jpg,45,Left
_D:,trial_669.jpg,32,Left
_D:,trial_669.jpg,9,Left
_D:,trial_669.jpg,8,Left
_D:,trial_669.jpg,34,Left
_D:,trial_669.jpg,17,Left
_D:,trial_669.jpg,0,Left
_D:,trial_669.jpg,26,Right
_D:,trial_669.jpg,23,Left
_D:,trial_669.jpg,25,Left
_D:,trial_669.jpg,50,Left
_D:,trial_65.jpg,27,Right
_D:,trial_65.jpg,28,Right
_D:,trial_65.jpg,50,Left
_D:,trial_65.jpg,17,Right
_D:,trial_65.jpg,67,Right
_D:,trial_65.jpg,31,Right
_D:,trial_65.jpg,19,Right
_D:,trial_65.jpg,26,Right
_D:,trial_65.jpg,25,Right
_D:,trial_65.jpg,33,Right
_D:,trial_65.jpg,15,Left
_D:,trial_65.jpg,36,Right
_D:,trial_65.jpg,18,Right
_D:,trial_65.jpg,23,Right
_D:,trial_65.jpg,16,Left
_D:,trial_65.jpg,10,Right
_D:,trial_65.jpg,32,Right
_D:,trial_65.jpg,4,Right
_D:,trial_65.jpg,22,Right
_D:,trial_65.jpg,7,Left
_D:,trial_65.jpg,8,Right
_D:,trial_65.jpg,29,Right
_D:,trial_65.jpg,11,Right
_D:,trial_65.jpg,20,Right
_D:,trial_65.jpg,13,Right
_D:,trial_65.jpg,46,Right
_D:,trial_65.jpg,24,Right
_D:,trial_65.jpg,14,Right
_D:,trial_65.jpg,0,Right
_D:,trial_65.jpg,21,Right
_D:,trial_263.jpg,29,Left
_D:,trial_263.jpg,33,Left
_D:,trial_263.jpg,7,Left
_D:,trial_263.jpg,10,Left
_D:,trial_263.jpg,13,Left
_D:,trial_263.jpg,16,Left
_D:,trial_263.jpg,14,Left
_D:,trial_263.jpg,15,Left
_D:,trial_263.jpg,20,Left
_D:,trial_263.jpg,21,Left
_D:,trial_263.jpg,19,Left
_D:,trial_263.jpg,0,Right
_D:,trial_263.jpg,50,Left
_D:,trial_263.jpg,28,Left
_D:,trial_263.jpg,22,Left
_D:,trial_263.jpg,17,Left
_D:,trial_263.jpg,2,Left
_D:,trial_263.jpg,4,Left
_D:,trial_263.jpg,30,Left
_D:,trial_263.jpg,18,Left
_D:,trial_263.jpg,24,Left
_D:,trial_263.jpg,8,Left
_D:,trial_263.jpg,26,Right
_D:,trial_263.jpg,27,Right
_D:,trial_263.jpg,44,Left
_D:,trial_263.jpg,25,Left
_D:,trial_263.jpg,3,Left
_D:,trial_263.jpg,23,Left
_D:,trial_263.jpg,31,Left
_D:,trial_263.jpg,6,Left
_D:,trial_463.jpg,29,Left
_D:,trial_463.jpg,30,Left
_D:,trial_463.jpg,40,Left
_D:,trial_463.jpg,2,Left
_D:,trial_463.jpg,0,Left
_D:,trial_463.jpg,46,Left
_D:,trial_463.jpg,14,Left
_D:,trial_463.jpg,22,Left
_D:,trial_463.jpg,17,Left
_D:,trial_463.jpg,4,Left
_D:,trial_463.jpg,18,Left
_D:,trial_463.jpg,13,Right
_D:,trial_463.jpg,32,Left
_D:,trial_463.jpg,23,Left
_D:,trial_463.jpg,21,Left
_D:,trial_463.jpg,33,Left
_D:,trial_463.jpg,27,Right
_D:,trial_463.jpg,24,Right
_D:,trial_463.jpg,11,Left
_D:,trial_463.jpg,31,Left
_D:,trial_463.jpg,15,Right
_D:,trial_463.jpg,28,Left
_D:,trial_463.jpg,25,Left
_D:,trial_463.jpg,36,Left
_D:,trial_463.jpg,26,Left
_D:,trial_463.jpg,7,Left
_D:,trial_463.jpg,8,Left
_D:,trial_463.jpg,10,Left
_D:,trial_463.jpg,34,Left
_D:,trial_463.jpg,16,Left
_D:,trial_670.jpg,25,Left
_D:,trial_670.jpg,0,Left
_D:,trial_670.jpg,2,Left
_D:,trial_670.jpg,1,Left
_D:,trial_670.jpg,26,Left
_D:,trial_670.jpg,16,Left
_D:,trial_670.jpg,7,Left
_D:,trial_670.jpg,28,Left
_D:,trial_670.jpg,32,Left
_D:,trial_670.jpg,13,Left
_D:,trial_670.jpg,15,Left
_D:,trial_670.jpg,21,Left
_D:,trial_670.jpg,9,Left
_D:,trial_670.jpg,31,Left
_D:,trial_670.jpg,14,Left
_D:,trial_670.jpg,10,Left
_D:,trial_670.jpg,20,Left
_D:,trial_670.jpg,17,Left
_D:,trial_670.jpg,24,Left
_D:,trial_670.jpg,3,Left
_D:,trial_670.jpg,46,Left
_D:,trial_670.jpg,6,Left
_D:,trial_670.jpg,8,Left
_D:,trial_670.jpg,37,Left
_D:,trial_670.jpg,44,Left
_D:,trial_670.jpg,22,Left
_D:,trial_670.jpg,29,Left
_D:,trial_670.jpg,18,Left
_D:,trial_670.jpg,30,Left
_D:,trial_670.jpg,23,Left
_D:,trial_264.jpg,2,Left
_D:,trial_264.jpg,22,Left
_D:,trial_264.jpg,21,Left
_D:,trial_264.jpg,36,Left
_D:,trial_264.jpg,7,Left
_D:,trial_264.jpg,32,Left
_D:,trial_264.jpg,28,Left
_D:,trial_264.jpg,27,Left
_D:,trial_264.jpg,8,Left
_D:,trial_264.jpg,24,Left
_D:,trial_264.jpg,30,Left
_D:,trial_264.jpg,17,Left
_D:,trial_264.jpg,9,Left
_D:,trial_264.jpg,10,Left
_D:,trial_264.jpg,25,Left
_D:,trial_264.jpg,0,Left
_D:,trial_264.jpg,46,Left
_D:,trial_264.jpg,18,Left
_D:,trial_264.jpg,11,Left
_D:,trial_264.jpg,14,Right
_D:,trial_264.jpg,13,Left
_D:,trial_264.jpg,49,Right
_D:,trial_264.jpg,26,Right
_D:,trial_264.jpg,16,Left
_D:,trial_264.jpg,31,Left
_D:,trial_264.jpg,15,Right
_D:,trial_264.jpg,23,Right
_D:,trial_264.jpg,40,Left
_D:,trial_264.jpg,29,Left
_D:,trial_264.jpg,3,Right
_D:,trial_66.jpg,11,Left
_D:,trial_66.jpg,2,Left
_D:,trial_66.jpg,32,Left
_D:,trial_66.jpg,45,Left
_D:,trial_66.jpg,56,Left
_D:,trial_66.jpg,30,Left
_D:,trial_66.jpg,1,Left
_D:,trial_66.jpg,22,Left
_D:,trial_66.jpg,20,Left
_D:,trial_66.jpg,7,Left
_D:,trial_66.jpg,8,Left
_D:,trial_66.jpg,23,Left
_D:,trial_66.jpg,18,Left
_D:,trial_66.jpg,0,Left
_D:,trial_66.jpg,17,Left
_D:,trial_66.jpg,9,Left
_D:,trial_66.jpg,26,Left
_D:,trial_66.jpg,25,Left
_D:,trial_66.jpg,24,Left
_D:,trial_66.jpg,14,Left
_D:,trial_66.jpg,5,Left
_D:,trial_66.jpg,10,Left
_D:,trial_66.jpg,13,Left
_D:,trial_66.jpg,29,Left
_D:,trial_66.jpg,44,Left
_D:,trial_66.jpg,19,Left
_D:,trial_66.jpg,21,Left
_D:,trial_66.jpg,34,Left
_D:,trial_66.jpg,41,Left
_D:,trial_66.jpg,31,Left
_D:,trial_265.jpg,26,Right
_D:,trial_265.jpg,15,Right
_D:,trial_265.jpg,27,Right
_D:,trial_265.jpg,14,Left
_D:,trial_265.jpg,44,Right
_D:,trial_265.jpg,2,Right
_D:,trial_265.jpg,1,Left
_D:,trial_265.jpg,40,Left
_D:,trial_265.jpg,0,Left
_D:,trial_265.jpg,32,Right
_D:,trial_265.jpg,21,Left
_D:,trial_265.jpg,8,Right
_D:,trial_265.jpg,10,Right
_D:,trial_265.jpg,22,Right
_D:,trial_265.jpg,6,Right
_D:,trial_265.jpg,28,Right
_D:,trial_265.jpg,7,Right
_D:,trial_265.jpg,9,Left
_D:,trial_265.jpg,23,Right
_D:,trial_265.jpg,19,Left
_D:,trial_265.jpg,5,Right
_D:,trial_265.jpg,29,Left
_D:,trial_265.jpg,20,Left
_D:,trial_265.jpg,24,Right
_D:,trial_265.jpg,17,Left
_D:,trial_265.jpg,31,Right
_D:,trial_265.jpg,18,Right
_D:,trial_265.jpg,16,Right
_D:,trial_265.jpg,25,Left
_D:,trial_265.jpg,45,Left
_D:,trial_464.jpg,51,Right
_D:,trial_464.jpg,42,Left
_D:,trial_464.jpg,14,Left
_D:,trial_464.jpg,11,Left
_D:,trial_464.jpg,8,Left
_D:,trial_464.jpg,15,Left
_D:,trial_464.jpg,19,Right
_D:,trial_464.jpg,18,Left
_D:,trial_464.jpg,23,Left
_D:,trial_464.jpg,16,Left
_D:,trial_464.jpg,9,Left
_D:,trial_464.jpg,27,Left
_D:,trial_464.jpg,29,Left
_D:,trial_464.jpg,13,Left
_D:,trial_464.jpg,24,Left
_D:,trial_464.jpg,30,Left
_D:,trial_464.jpg,2,Left
_D:,trial_464.jpg,21,Left
_D:,trial_464.jpg,31,Left
_D:,trial_464.jpg,7,Left
_D:,trial_464.jpg,26,Left
_D:,trial_464.jpg,3,Left
_D:,trial_464.jpg,33,Left
_D:,trial_464.jpg,39,Left
_D:,trial_464.jpg,1,Left
_D:,trial_464.jpg,17,Left
_D:,trial_464.jpg,0,Left
_D:,trial_464.jpg,10,Left
_D:,trial_464.jpg,25,Left
_D:,trial_464.jpg,32,Left
_D:,trial_67.jpg,0,Left
_D:,trial_67.jpg,20,Right
_D:,trial_67.jpg,13,Left
_D:,trial_67.jpg,29,Left
_D:,trial_67.jpg,1,Left
_D:,trial_67.jpg,33,Right
_D:,trial_67.jpg,7,Right
_D:,trial_67.jpg,28,Left
_D:,trial_67.jpg,22,Left
_D:,trial_67.jpg,24,Left
_D:,trial_67.jpg,10,Right
_D:,trial_67.jpg,30,Left
_D:,trial_67.jpg,50,Left
_D:,trial_67.jpg,16,Right
_D:,trial_67.jpg,40,Left
_D:,trial_67.jpg,25,Right
_D:,trial_67.jpg,18,Right
_D:,trial_67.jpg,37,Right
_D:,trial_67.jpg,8,Left
_D:,trial_67.jpg,14,Left
_D:,trial_67.jpg,27,Left
_D:,trial_67.jpg,21,Left
_D:,trial_67.jpg,17,Left
_D:,trial_67.jpg,26,Left
_D:,trial_67.jpg,2,Left
_D:,trial_67.jpg,35,Left
_D:,trial_67.jpg,23,Left
_D:,trial_67.jpg,39,Right
_D:,trial_67.jpg,46,Right
_D:,trial_67.jpg,3,Left
_D:,trial_266.jpg,4,Right
_D:,trial_266.jpg,35,Right
_D:,trial_266.jpg,2,Right
_D:,trial_266.jpg,19,Right
_D:,trial_266.jpg,49,Left
_D:,trial_266.jpg,26,Right
_D:,trial_266.jpg,24,Right
_D:,trial_266.jpg,25,Right
_D:,trial_266.jpg,34,Right
_D:,trial_266.jpg,48,Right
_D:,trial_266.jpg,43,Left
_D:,trial_266.jpg,8,Right
_D:,trial_266.jpg,29,Right
_D:,trial_266.jpg,39,Right
_D:,trial_266.jpg,17,Right
_D:,trial_266.jpg,18,Right
_D:,trial_266.jpg,22,Right
_D:,trial_266.jpg,31,Right
_D:,trial_266.jpg,10,Right
_D:,trial_266.jpg,6,Right
_D:,trial_266.jpg,7,Right
_D:,trial_266.jpg,14,Right
_D:,trial_266.jpg,37,Right
_D:,trial_266.jpg,23,Right
_D:,trial_266.jpg,15,Right
_D:,trial_266.jpg,0,Right
_D:,trial_266.jpg,5,Right
_D:,trial_266.jpg,54,Right
_D:,trial_266.jpg,21,Right
_D:,trial_266.jpg,30,Right
_D:,trial_671.jpg,13,Right
_D:,trial_671.jpg,23,Right
_D:,trial_671.jpg,21,Right
_D:,trial_671.jpg,11,Right
_D:,trial_671.jpg,36,Right
_D:,trial_671.jpg,0,Right
_D:,trial_671.jpg,14,Right
_D:,trial_671.jpg,16,Right
_D:,trial_671.jpg,15,Right
_D:,trial_671.jpg,18,Right
_D:,trial_671.jpg,22,Right
_D:,trial_671.jpg,17,Right
_D:,trial_671.jpg,1,Right
_D:,trial_671.jpg,26,Right
_D:,trial_671.jpg,46,Right
_D:,trial_671.jpg,33,Right
_D:,trial_671.jpg,7,Right
_D:,trial_671.jpg,25,Right
_D:,trial_671.jpg,45,Right
_D:,trial_671.jpg,20,Right
_D:,trial_671.jpg,3,Right
_D:,trial_671.jpg,8,Right
_D:,trial_671.jpg,32,Left
_D:,trial_671.jpg,40,Right
_D:,trial_671.jpg,28,Right
_D:,trial_671.jpg,19,Right
_D:,trial_671.jpg,29,Right
_D:,trial_671.jpg,27,Right
_D:,trial_671.jpg,24,Right
_D:,trial_671.jpg,2,Right
_D:,trial_68.jpg,26,Right
_D:,trial_68.jpg,46,Left
_D:,trial_68.jpg,14,Left
_D:,trial_68.jpg,24,Left
_D:,trial_68.jpg,31,Right
_D:,trial_68.jpg,30,Left
_D:,trial_68.jpg,25,Right
_D:,trial_68.jpg,29,Left
_D:,trial_68.jpg,21,Left
_D:,trial_68.jpg,19,Left
_D:,trial_68.jpg,16,Left
_D:,trial_68.jpg,8,Left
_D:,trial_68.jpg,10,Left
_D:,trial_68.jpg,41,Left
_D:,trial_68.jpg,15,Right
_D:,trial_68.jpg,0,Left
_D:,trial_68.jpg,50,Left
_D:,trial_68.jpg,22,Left
_D:,trial_68.jpg,43,Right
_D:,trial_68.jpg,17,Left
_D:,trial_68.jpg,23,Left
_D:,trial_68.jpg,34,Left
_D:,trial_68.jpg,2,Left
_D:,trial_68.jpg,56,Left
_D:,trial_68.jpg,11,Left
_D:,trial_68.jpg,20,Left
_D:,trial_68.jpg,1,Left
_D:,trial_68.jpg,18,Left
_D:,trial_68.jpg,7,Left
_D:,trial_68.jpg,27,Left
_D:,trial_465.jpg,22,Left
_D:,trial_465.jpg,2,Left
_D:,trial_465.jpg,45,Left
_D:,trial_465.jpg,25,Left
_D:,trial_465.jpg,3,Left
_D:,trial_465.jpg,14,Left
_D:,trial_465.jpg,10,Left
_D:,trial_465.jpg,23,Left
_D:,trial_465.jpg,41,Left
_D:,trial_465.jpg,26,Left
_D:,trial_465.jpg,15,Left
_D:,trial_465.jpg,50,Left
_D:,trial_465.jpg,24,Left
_D:,trial_465.jpg,17,Left
_D:,trial_465.jpg,21,Left
_D:,trial_465.jpg,32,Left
_D:,trial_465.jpg,44,Left
_D:,trial_465.jpg,46,Left
_D:,trial_465.jpg,0,Left
_D:,trial_465.jpg,18,Left
_D:,trial_465.jpg,31,Left
_D:,trial_465.jpg,29,Left
_D:,trial_465.jpg,1,Left
_D:,trial_465.jpg,6,Left
_D:,trial_465.jpg,8,Left
_D:,trial_465.jpg,19,Left
_D:,trial_465.jpg,7,Left
_D:,trial_465.jpg,27,Left
_D:,trial_465.jpg,47,Left
_D:,trial_465.jpg,28,Left
_D:,trial_672.jpg,25,Left
_D:,trial_672.jpg,26,Right
_D:,trial_672.jpg,23,Right
_D:,trial_672.jpg,30,Right
_D:,trial_672.jpg,0,Left
_D:,trial_672.jpg,8,Right
_D:,trial_672.jpg,11,Left
_D:,trial_672.jpg,16,Left
_D:,trial_672.jpg,28,Right
_D:,trial_672.jpg,17,Right
_D:,trial_672.jpg,7,Right
_D:,trial_672.jpg,4,Right
_D:,trial_672.jpg,56,Right
_D:,trial_672.jpg,37,Left
_D:,trial_672.jpg,13,Left
_D:,trial_672.jpg,36,Right
_D:,trial_672.jpg,2,Left
_D:,trial_672.jpg,29,Right
_D:,trial_672.jpg,3,Right
_D:,trial_672.jpg,1,Left
_D:,trial_672.jpg,22,Left
_D:,trial_672.jpg,15,Right
_D:,trial_672.jpg,21,Left
_D:,trial_672.jpg,18,Left
_D:,trial_672.jpg,10,Right
_D:,trial_672.jpg,6,Left
_D:,trial_672.jpg,20,Right
_D:,trial_672.jpg,9,Right
_D:,trial_672.jpg,14,Left
_D:,trial_672.jpg,24,Right
_D:,trial_267.jpg,28,Left
_D:,trial_267.jpg,14,Left
_D:,trial_267.jpg,2,Right
_D:,trial_267.jpg,9,Left
_D:,trial_267.jpg,22,Left
_D:,trial_267.jpg,23,Right
_D:,trial_267.jpg,25,Left
_D:,trial_267.jpg,27,Left
_D:,trial_267.jpg,18,Left
_D:,trial_267.jpg,7,Right
_D:,trial_267.jpg,3,Right
_D:,trial_267.jpg,10,Right
_D:,trial_267.jpg,15,Left
_D:,trial_267.jpg,13,Left
_D:,trial_267.jpg,31,Left
_D:,trial_267.jpg,40,Left
_D:,trial_267.jpg,46,Left
_D:,trial_267.jpg,29,Left
_D:,trial_267.jpg,8,Right
_D:,trial_267.jpg,21,Left
_D:,trial_267.jpg,0,Right
_D:,trial_267.jpg,36,Left
_D:,trial_267.jpg,32,Right
_D:,trial_267.jpg,1,Left
_D:,trial_267.jpg,41,Right
_D:,trial_267.jpg,34,Right
_D:,trial_267.jpg,30,Left
_D:,trial_267.jpg,17,Right
_D:,trial_267.jpg,26,Left
_D:,trial_267.jpg,20,Left
_D:,trial_69.jpg,0,Right
_D:,trial_69.jpg,20,Right
_D:,trial_69.jpg,19,Right
_D:,trial_69.jpg,8,Right
_D:,trial_69.jpg,21,Right
_D:,trial_69.jpg,27,Right
_D:,trial_69.jpg,14,Right
_D:,trial_69.jpg,30,Right
_D:,trial_69.jpg,26,Right
_D:,trial_69.jpg,18,Right
_D:,trial_69.jpg,10,Right
_D:,trial_69.jpg,15,Right
_D:,trial_69.jpg,7,Right
_D:,trial_69.jpg,11,Right
_D:,trial_69.jpg,22,Right
_D:,trial_69.jpg,2,Right
_D:,trial_69.jpg,36,Right
_D:,trial_69.jpg,25,Right
_D:,trial_69.jpg,1,Left
_D:,trial_69.jpg,46,Right
_D:,trial_69.jpg,16,Right
_D:,trial_69.jpg,32,Right
_D:,trial_69.jpg,41,Right
_D:,trial_69.jpg,24,Right
_D:,trial_69.jpg,23,Right
_D:,trial_69.jpg,3,Right
_D:,trial_69.jpg,17,Left
_D:,trial_69.jpg,29,Right
_D:,trial_69.jpg,28,Left
_D:,trial_69.jpg,13,Right
_D:,trial_466.jpg,31,Left
_D:,trial_466.jpg,19,Left
_D:,trial_466.jpg,10,Left
_D:,trial_466.jpg,8,Left
_D:,trial_466.jpg,29,Left
_D:,trial_466.jpg,30,Left
_D:,trial_466.jpg,32,Left
_D:,trial_466.jpg,46,Left
_D:,trial_466.jpg,33,Left
_D:,trial_466.jpg,25,Left
_D:,trial_466.jpg,18,Left
_D:,trial_466.jpg,13,Left
_D:,trial_466.jpg,14,Left
_D:,trial_466.jpg,6,Left
_D:,trial_466.jpg,24,Left
_D:,trial_466.jpg,22,Left
_D:,trial_466.jpg,23,Left
_D:,trial_466.jpg,37,Left
_D:,trial_466.jpg,1,Left
_D:,trial_466.jpg,0,Left
_D:,trial_466.jpg,3,Left
_D:,trial_466.jpg,26,Left
_D:,trial_466.jpg,36,Left
_D:,trial_466.jpg,21,Left
_D:,trial_466.jpg,17,Left
_D:,trial_466.jpg,27,Left
_D:,trial_466.jpg,5,Left
_D:,trial_466.jpg,2,Left
_D:,trial_466.jpg,7,Left
_D:,trial_466.jpg,9,Left
_D:,trial_673.jpg,10,Right
_D:,trial_673.jpg,19,Right
_D:,trial_673.jpg,44,Right
_D:,trial_673.jpg,31,Right
_D:,trial_673.jpg,36,Right
_D:,trial_673.jpg,18,Right
_D:,trial_673.jpg,21,Right
_D:,trial_673.jpg,17,Right
_D:,trial_673.jpg,46,Right
_D:,trial_673.jpg,29,Right
_D:,trial_673.jpg,27,Right
_D:,trial_673.jpg,0,Right
_D:,trial_673.jpg,15,Right
_D:,trial_673.jpg,25,Left
_D:,trial_673.jpg,28,Right
_D:,trial_673.jpg,26,Right
_D:,trial_673.jpg,3,Left
_D:,trial_673.jpg,8,Right
_D:,trial_673.jpg,51,Right
_D:,trial_673.jpg,22,Right
_D:,trial_673.jpg,7,Right
_D:,trial_673.jpg,16,Right
_D:,trial_673.jpg,2,Right
_D:,trial_673.jpg,20,Left
_D:,trial_673.jpg,11,Right
_D:,trial_673.jpg,24,Right
_D:,trial_673.jpg,13,Right
_D:,trial_673.jpg,9,Right
_D:,trial_673.jpg,23,Right
_D:,trial_673.jpg,14,Right
_D:,trial_70.jpg,13,Left
_D:,trial_70.jpg,36,Left
_D:,trial_70.jpg,11,Left
_D:,trial_70.jpg,23,Left
_D:,trial_70.jpg,28,Left
_D:,trial_70.jpg,26,Left
_D:,trial_70.jpg,3,Left
_D:,trial_70.jpg,16,Left
_D:,trial_70.jpg,14,Left
_D:,trial_70.jpg,22,Left
_D:,trial_70.jpg,31,Left
_D:,trial_70.jpg,24,Right
_D:,trial_70.jpg,25,Left
_D:,trial_70.jpg,46,Left
_D:,trial_70.jpg,18,Left
_D:,trial_70.jpg,5,Left
_D:,trial_70.jpg,0,Left
_D:,trial_70.jpg,29,Left
_D:,trial_70.jpg,27,Left
_D:,trial_70.jpg,10,Left
_D:,trial_70.jpg,7,Left
_D:,trial_70.jpg,1,Right
_D:,trial_70.jpg,17,Left
_D:,trial_70.jpg,33,Left
_D:,trial_70.jpg,19,Left
_D:,trial_70.jpg,2,Right
_D:,trial_70.jpg,8,Left
_D:,trial_70.jpg,49,Left
_D:,trial_70.jpg,32,Left
_D:,trial_70.jpg,21,Left
_D:,trial_268.jpg,31,Right
_D:,trial_268.jpg,36,Left
_D:,trial_268.jpg,18,Right
_D:,trial_268.jpg,23,Right
_D:,trial_268.jpg,25,Left
_D:,trial_268.jpg,22,Right
_D:,trial_268.jpg,14,Right
_D:,trial_268.jpg,15,Right
_D:,trial_268.jpg,47,Right
_D:,trial_268.jpg,46,Right
_D:,trial_268.jpg,33,Right
_D:,trial_268.jpg,8,Right
_D:,trial_268.jpg,21,Right
_D:,trial_268.jpg,26,Right
_D:,trial_268.jpg,24,Right
_D:,trial_268.jpg,40,Right
_D:,trial_268.jpg,0,Left
_D:,trial_268.jpg,9,Left
_D:,trial_268.jpg,30,Right
_D:,trial_268.jpg,27,Left
_D:,trial_268.jpg,11,Right
_D:,trial_268.jpg,29,Right
_D:,trial_268.jpg,16,Right
_D:,trial_268.jpg,7,Right
_D:,trial_268.jpg,58,Right
_D:,trial_268.jpg,17,Right
_D:,trial_268.jpg,13,Right
_D:,trial_268.jpg,28,Left
_D:,trial_268.jpg,10,Right
_D:,trial_268.jpg,32,Right
_D:,trial_674.jpg,11,Right
_D:,trial_674.jpg,2,Left
_D:,trial_674.jpg,17,Right
_D:,trial_674.jpg,28,Left
_D:,trial_674.jpg,31,Left
_D:,trial_674.jpg,18,Right
_D:,trial_674.jpg,13,Right
_D:,trial_674.jpg,30,Right
_D:,trial_674.jpg,8,Left
_D:,trial_674.jpg,19,Left
_D:,trial_674.jpg,44,Right
_D:,trial_674.jpg,10,Right
_D:,trial_674.jpg,21,Right
_D:,trial_674.jpg,6,Right
_D:,trial_674.jpg,34,Left
_D:,trial_674.jpg,33,Right
_D:,trial_674.jpg,14,Left
_D:,trial_674.jpg,26,Right
_D:,trial_674.jpg,0,Right
_D:,trial_674.jpg,29,Left
_D:,trial_674.jpg,15,Right
_D:,trial_674.jpg,46,Left
_D:,trial_674.jpg,27,Right
_D:,trial_674.jpg,23,Left
_D:,trial_674.jpg,24,Left
_D:,trial_674.jpg,25,Left
_D:,trial_674.jpg,16,Right
_D:,trial_674.jpg,7,Right
_D:,trial_674.jpg,22,Left
_D:,trial_674.jpg,50,Left
_D:,trial_269.jpg,27,Left
_D:,trial_269.jpg,16,Right
_D:,trial_269.jpg,26,Left
_D:,trial_269.jpg,2,Left
_D:,trial_269.jpg,24,Left
_D:,trial_269.jpg,14,Left
_D:,trial_269.jpg,8,Right
_D:,trial_269.jpg,32,Left
_D:,trial_269.jpg,39,Left
_D:,trial_269.jpg,6,Left
_D:,trial_269.jpg,29,Left
_D:,trial_269.jpg,30,Left
_D:,trial_269.jpg,36,Left
_D:,trial_269.jpg,13,Left
_D:,trial_269.jpg,23,Left
_D:,trial_269.jpg,31,Left
_D:,trial_269.jpg,15,Left
_D:,trial_269.jpg,22,Left
_D:,trial_269.jpg,41,Left
_D:,trial_269.jpg,5,Left
_D:,trial_269.jpg,25,Left
_D:,trial_269.jpg,7,Left
_D:,trial_269.jpg,50,Left
_D:,trial_269.jpg,28,Left
_D:,trial_269.jpg,19,Left
_D:,trial_269.jpg,21,Left
_D:,trial_269.jpg,10,Left
_D:,trial_269.jpg,18,Left
_D:,trial_269.jpg,17,Right
_D:,trial_269.jpg,0,Left
_D:,trial_467.jpg,20,Right
_D:,trial_467.jpg,11,Left
_D:,trial_467.jpg,14,Right
_D:,trial_467.jpg,27,Left
_D:,trial_467.jpg,30,Left
_D:,trial_467.jpg,23,Right
_D:,trial_467.jpg,9,Left
_D:,trial_467.jpg,29,Right
_D:,trial_467.jpg,22,Right
_D:,trial_467.jpg,32,Right
_D:,trial_467.jpg,26,Right
_D:,trial_467.jpg,1,Right
_D:,trial_467.jpg,7,Left
_D:,trial_467.jpg,13,Right
_D:,trial_467.jpg,17,Left
_D:,trial_467.jpg,25,Left
_D:,trial_467.jpg,3,Right
_D:,trial_467.jpg,18,Right
_D:,trial_467.jpg,21,Right
_D:,trial_467.jpg,12,Right
_D:,trial_467.jpg,10,Right
_D:,trial_467.jpg,24,Right
_D:,trial_467.jpg,15,Left
_D:,trial_467.jpg,2,Right
_D:,trial_467.jpg,33,Right
_D:,trial_467.jpg,8,Right
_D:,trial_467.jpg,19,Right
_D:,trial_467.jpg,28,Left
_D:,trial_467.jpg,0,Left
_D:,trial_467.jpg,6,Right
_D:,trial_71.jpg,23,Right
_D:,trial_71.jpg,44,Right
_D:,trial_71.jpg,18,Right
_D:,trial_71.jpg,8,Right
_D:,trial_71.jpg,1,Right
_D:,trial_71.jpg,26,Right
_D:,trial_71.jpg,4,Right
